Laptop ID,Laptop Model,Laptop Status,Fan Faulty,Disk Usage (%),CPU Usage (%),Memory Usage (%),Manufacturer,Processor Type,Screen Size (inch),Battery Capacity (Wh),Number of USB Ports,Graphics Card,Bluetooth,Wi-Fi,Touch Screen,Weight (kg),Target
17d0c540-e247-42b5-aea2-a714d3ff7e03,Laptop Model A,Active,1,78.18,77.74,67.33,Asus,Intel Core i7,17,50,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,2.02,1
1b5e0068-c506-4c4c-a9a4-782981f83bbc,Laptop Model B,Offline,1,50.4,67.08,38.54,Dell,Intel Core i5,13,70,2,Integrated Graphics,Yes,Yes,Yes,1.15,1
13793cd0-b1ef-4d27-81e4-b0d293fed12b,Laptop Model A,Offline,1,67.72,23.23,29.79,HP,Intel Core i7,15,70,4,Integrated Graphics,Yes,Yes,Yes,1.28,1
a9609a0c-ba19-4bf5-b7ae-6664698e0a18,Laptop Model A,Active,1,23.58,80.11,44.62,HP,Intel Core i7,14,70,4,Integrated Graphics,No,No,Yes,1.85,1
63098d71-ae96-49f2-90ea-4c45675e90d1,Laptop Model B,Offline,1,23.34,49.42,76.82,Lenovo,AMD Ryzen 7,15,50,3,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.82,1
9839f8c4-9b84-4a6f-8a1f-aa75411bbfed,Laptop Model A,Offline,1,29.21,38.4,34.52,Asus,Intel Core i7,15,60,3,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.72,1
b9d0c6e7-00d6-4118-8e07-f646bac15251,Laptop Model C,Offline,0,41.8,18.6,38.01,Asus,Intel Core i5,14,70,4,NVIDIA GeForce GTX 1650,No,No,No,1.23,0
68a6248e-6083-4738-805f-5fbb0425865d,Laptop Model B,Active,1,47.21,23.86,67.38,Lenovo,AMD Ryzen 7,17,70,2,NVIDIA GeForce GTX 1650,Yes,No,No,2.28,1
7ea5003a-fd00-4f57-8d41-40bbc42e1025,Laptop Model C,Offline,0,18.22,18.9,10.92,Lenovo,Intel Core i5,15,60,2,NVIDIA GeForce GTX 1650,Yes,No,No,1.47,0
55e9039c-765d-40fd-be03-3285c759caab,Laptop Model B,Offline,0,20.56,46.86,91.21,Asus,Intel Core i7,14,50,4,Integrated Graphics,No,No,No,1.46,1
7b21ae33-1366-4bab-9916-e215e498db8b,Laptop Model B,Active,1,88.06,15.95,35.81,HP,Intel Core i5,13,60,4,Integrated Graphics,Yes,Yes,No,1.79,1
4f7eecbd-cb76-4f10-9922-1bc1a6873b2e,Laptop Model C,Offline,0,19.02,41.95,14.88,Asus,AMD Ryzen 7,14,60,4,Integrated Graphics,Yes,Yes,Yes,1.38,0
dbb2465c-805c-4553-ad85-74a72569d20b,Laptop Model B,Offline,0,71.01,56.51,85.68,Lenovo,Intel Core i5,17,70,2,NVIDIA GeForce GTX 1650,No,Yes,No,2.02,0
af66c8b3-57db-4353-9c49-3e0a6a742733,Laptop Model A,Active,0,37.17,45.07,17.5,HP,Intel Core i5,17,50,4,NVIDIA GeForce GTX 1650,No,No,No,2.05,0
f7c69272-d611-410a-9f9b-ddf9cc42f3b6,Laptop Model B,Offline,1,14.37,55.62,20.27,Dell,Intel Core i7,15,50,3,Integrated Graphics,No,Yes,No,1.36,1
039ee0bf-4f61-4f63-89a3-6fbc4433ef36,Laptop Model C,Active,1,41.11,21.69,67.29,Dell,Intel Core i5,14,70,4,Integrated Graphics,Yes,No,Yes,1.99,1
bde8acd1-e47f-42c6-b470-386793d62f01,Laptop Model C,Offline,0,76.73,19.46,43.22,Dell,Intel Core i5,15,70,3,NVIDIA GeForce GTX 1650,No,No,No,1.22,0
23b1349a-6eeb-4183-8680-4b264c670297,Laptop Model A,Active,0,18.59,57.15,28.97,HP,Intel Core i7,13,50,4,NVIDIA GeForce GTX 1650,No,No,No,1.27,0
30bc3679-032e-494b-8bc5-2dc40bebf15c,Laptop Model A,Offline,0,49.57,72.21,82.13,Asus,Intel Core i5,17,70,2,Integrated Graphics,No,Yes,No,2.31,0
89390a21-8d03-45e5-b180-b448ca02cbd8,Laptop Model B,Offline,1,90.82,59.71,48.99,Dell,Intel Core i5,14,50,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.43,1
c143d389-66c0-48bc-9696-8f0a05134274,Laptop Model A,Active,1,35.84,90.58,36.92,Asus,Intel Core i7,14,50,2,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.04,1
44d975df-872d-4fb9-b237-361ce4da496b,Laptop Model C,Offline,1,74.65,70.42,18.74,Asus,Intel Core i7,14,70,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.09,1
9316f51c-3a2f-460a-8efa-47f8eebc30dc,Laptop Model A,Offline,0,76.37,58.26,74.77,Asus,Intel Core i7,15,60,4,Integrated Graphics,No,No,Yes,2.1,0
5c3cbdb3-0ff7-4ab5-8e9a-b4e9c09293eb,Laptop Model B,Active,0,35.76,64.66,17.08,Asus,Intel Core i7,15,60,2,Integrated Graphics,No,No,Yes,2.22,0
7976c85e-3f21-48bf-a0ef-1996089fe5ec,Laptop Model A,Active,0,80.58,52.58,21.48,Dell,AMD Ryzen 7,17,50,4,Integrated Graphics,No,No,No,1.05,1
572e43b6-c482-4417-b4a5-2ff6a3e82c01,Laptop Model C,Active,0,46.26,30.98,79.61,Asus,Intel Core i7,17,60,3,Integrated Graphics,No,Yes,No,1.23,0
5ad00ead-4e34-459e-86a9-baad260ec784,Laptop Model A,Offline,0,18.1,31.02,56.88,HP,AMD Ryzen 7,17,40,2,Integrated Graphics,No,No,No,2.1,0
f5b31b3c-1262-4377-ad3c-2a8d66c4a379,Laptop Model C,Active,1,28.2,45.14,15.68,HP,AMD Ryzen 7,15,50,3,NVIDIA GeForce GTX 1650,No,Yes,No,2.39,1
409fe6b3-2308-47bc-84ac-6b643645c19f,Laptop Model C,Offline,0,86.82,58.94,72.68,Dell,Intel Core i7,14,50,2,NVIDIA GeForce GTX 1650,No,No,Yes,2.26,1
e306e202-daee-4947-b9b7-528e0a12c66a,Laptop Model A,Offline,0,72.9,37.76,53.74,Lenovo,AMD Ryzen 7,17,40,4,NVIDIA GeForce GTX 1650,No,Yes,No,2.4,0
fecdf78c-f098-4a27-8222-ef4fbcc236eb,Laptop Model B,Offline,1,53.25,68.99,21.48,HP,Intel Core i7,14,50,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.49,1
947dc097-a056-4284-8df8-5d41a0f9a89c,Laptop Model B,Offline,1,28.49,90.86,13.74,Asus,AMD Ryzen 7,13,40,4,Integrated Graphics,No,Yes,No,1.1,1
1a3f8e81-426f-41d4-bc09-849f3a812fde,Laptop Model A,Offline,0,68.19,52.5,63.11,HP,AMD Ryzen 7,17,70,2,NVIDIA GeForce GTX 1650,No,Yes,No,1.18,0
8a5f4fcb-e26c-4d68-8245-a10385540911,Laptop Model B,Active,0,33.04,46.42,62.43,Asus,Intel Core i7,13,60,4,Integrated Graphics,No,No,Yes,1.67,0
544af253-99cb-4026-9c77-9926772b3b24,Laptop Model A,Offline,1,19.4,57.48,65.39,Lenovo,Intel Core i5,13,40,4,Integrated Graphics,Yes,No,No,1.16,1
85c6b3ee-4b37-4d8a-a1fa-c3efa111607f,Laptop Model C,Active,1,27.82,25.55,45.46,Lenovo,AMD Ryzen 7,14,40,4,NVIDIA GeForce GTX 1650,No,Yes,No,1.3,1
54fad489-9dbf-43dd-8f77-99fbaa380fcd,Laptop Model B,Offline,0,68.12,59.29,57.5,HP,AMD Ryzen 7,15,40,4,NVIDIA GeForce GTX 1650,Yes,Yes,No,2.05,0
b435a766-e482-4c3b-acb9-043a82f4990b,Laptop Model C,Offline,1,39.42,15.21,88.91,Dell,Intel Core i5,13,60,3,Integrated Graphics,Yes,Yes,Yes,2.42,1
6cbfe1c6-dad0-47a3-9371-e43b52f1b84b,Laptop Model C,Offline,0,13.58,34.65,39.47,Dell,Intel Core i7,13,60,3,Integrated Graphics,Yes,No,Yes,1.8,0
3a472b8e-c0f4-4e0c-a0d5-9bf4c0e23fce,Laptop Model B,Active,1,42.77,20.31,90.04,Asus,Intel Core i5,15,70,2,NVIDIA GeForce GTX 1650,No,Yes,No,2.41,1
8e7beb38-e68e-4bdd-b1a8-22b69cb48ae3,Laptop Model C,Active,0,26.61,33.96,53.42,Asus,AMD Ryzen 7,15,70,4,NVIDIA GeForce GTX 1650,Yes,No,No,1.73,0
a4730f44-ec92-4d72-8446-dd2fa153f957,Laptop Model A,Offline,0,86.33,87.27,54.83,Lenovo,Intel Core i5,15,50,2,NVIDIA GeForce GTX 1650,No,No,Yes,1.04,1
321123e6-68b0-4224-bb58-0571afdbf996,Laptop Model B,Offline,0,26.92,90.99,64.46,Lenovo,AMD Ryzen 7,13,50,2,Integrated Graphics,No,Yes,No,2.13,1
bc007799-854f-474e-87f5-fdc5fe558ad0,Laptop Model C,Offline,1,41.86,31.77,64.05,Asus,AMD Ryzen 7,14,50,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.75,1
159e80c9-fea7-4e88-86d2-6419de731b45,Laptop Model C,Offline,0,56.02,71.8,12.34,Asus,AMD Ryzen 7,17,60,3,Integrated Graphics,No,No,Yes,2.32,0
04040642-066a-43bf-88a0-b210c68bd4b0,Laptop Model B,Offline,0,44.56,89.46,41.52,HP,Intel Core i5,14,40,3,Integrated Graphics,No,Yes,No,1.98,1
bb94a0d9-7366-49b3-8773-70edac2bd69b,Laptop Model C,Offline,0,21.25,67.66,86.86,Asus,Intel Core i7,14,40,4,NVIDIA GeForce GTX 1650,Yes,No,No,1.04,0
4cc691df-e280-4a57-b6c0-67120e964aec,Laptop Model B,Active,1,28.13,60.53,65.2,Asus,AMD Ryzen 7,14,70,2,Integrated Graphics,Yes,No,Yes,1.82,1
a1ccd5a0-34e7-4959-b531-1374b343a212,Laptop Model A,Active,0,16.08,82.78,13.12,Lenovo,Intel Core i5,13,60,2,Integrated Graphics,No,No,Yes,1.61,1
7655c2b7-b7a8-4058-9250-231cb306ee98,Laptop Model B,Offline,1,72.93,65.24,25.27,Lenovo,Intel Core i7,13,40,4,Integrated Graphics,Yes,No,No,1.2,1
69e2bc3a-7f4d-401e-b4fc-33da85210d69,Laptop Model A,Offline,0,27.98,31.86,68.27,Dell,Intel Core i5,17,60,2,NVIDIA GeForce GTX 1650,No,No,Yes,2.0,0
d7cc8e7c-5f59-47fc-beac-69d6d6b9db54,Laptop Model A,Active,1,65.06,41.98,19.73,Dell,Intel Core i5,15,60,2,Integrated Graphics,No,Yes,Yes,2.32,1
6426d288-4c25-478d-b82f-d2d180a310f6,Laptop Model C,Offline,0,49.71,49.7,47.95,Asus,Intel Core i5,13,40,2,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.21,0
611fb970-6f51-42fb-a797-a624e9d367cb,Laptop Model C,Active,0,50.37,88.54,42.07,HP,Intel Core i5,13,60,3,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.54,1
e8f95097-f329-45c7-8741-cb5bac7d4c89,Laptop Model A,Offline,1,15.66,60.94,90.63,Asus,AMD Ryzen 7,17,40,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.23,1
7dd008f8-f9d1-4c6a-aa8f-4de099f88c73,Laptop Model A,Active,0,86.18,12.05,56.52,Lenovo,Intel Core i7,14,60,2,NVIDIA GeForce GTX 1650,Yes,No,No,2.39,1
95dbe591-9b4f-436d-87b7-7cea734ea7ed,Laptop Model B,Active,0,10.19,77.4,59.72,Dell,Intel Core i7,13,50,3,NVIDIA GeForce GTX 1650,Yes,No,Yes,2.31,0
16f21261-199c-475c-aad8-922b0de421f0,Laptop Model A,Offline,1,83.04,28.52,12.95,HP,Intel Core i5,14,50,3,NVIDIA GeForce GTX 1650,No,No,Yes,2.04,1
ed9dfe50-86b5-4ac9-9803-22e57ec80850,Laptop Model B,Offline,0,78.74,16.42,44.49,Asus,AMD Ryzen 7,14,60,3,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.97,0
303fa382-c125-4d0f-aee7-f3aa4eb0c6cc,Laptop Model C,Active,1,88.93,61.78,15.53,Lenovo,Intel Core i7,17,50,3,NVIDIA GeForce GTX 1650,Yes,No,No,1.03,1
5b960a66-9bc0-4b98-bc14-dfdb0d71d007,Laptop Model B,Active,1,21.06,16.2,30.28,Dell,AMD Ryzen 7,14,60,3,Integrated Graphics,Yes,No,No,1.52,1
04e41b4e-de25-4317-8fc5-5b5e00f5c5d7,Laptop Model A,Offline,0,15.4,42.81,59.35,Dell,Intel Core i5,15,50,3,NVIDIA GeForce GTX 1650,No,No,Yes,1.2,0
8e07f0fe-d7ce-4fb6-af23-7798dc268112,Laptop Model C,Active,1,38.03,33.42,41.14,Lenovo,Intel Core i7,17,70,3,Integrated Graphics,No,Yes,No,1.81,1
44cc5bac-48ec-4c6a-9b44-660724c7f60c,Laptop Model C,Active,1,71.28,47.4,14.68,Dell,Intel Core i7,15,70,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.6,1
aaf2b519-9a0f-4934-8618-a514bd26bf26,Laptop Model C,Offline,0,84.07,47.13,76.56,Asus,Intel Core i7,17,60,4,Integrated Graphics,Yes,No,No,1.29,1
03303981-fc3d-4222-86ac-739da2f32c03,Laptop Model C,Offline,1,73.62,13.28,46.8,HP,AMD Ryzen 7,13,50,4,NVIDIA GeForce GTX 1650,No,Yes,No,1.53,1
86bf8acb-8e17-49b5-b921-4963ff11d17e,Laptop Model A,Active,1,31.67,44.58,48.57,Lenovo,AMD Ryzen 7,17,50,3,Integrated Graphics,Yes,No,Yes,1.03,1
8a474f33-51e4-4f4e-b85b-1e4adf21d186,Laptop Model B,Active,1,43.78,94.99,86.52,HP,Intel Core i5,13,60,4,Integrated Graphics,Yes,Yes,Yes,1.79,1
58478108-722b-446f-a8f9-53bc021f57bf,Laptop Model A,Offline,0,13.02,64.86,88.97,Asus,Intel Core i5,13,70,3,NVIDIA GeForce GTX 1650,No,No,No,1.83,0
7a0c94cf-b100-4159-9002-04659967cbad,Laptop Model C,Offline,0,55.31,91.2,59.16,Lenovo,Intel Core i5,15,70,4,Integrated Graphics,Yes,No,No,1.5,1
bc4f7117-f1c1-4e7c-b49f-b50760ae57fe,Laptop Model C,Active,1,94.2,33.54,10.12,HP,Intel Core i7,15,50,4,NVIDIA GeForce GTX 1650,No,No,No,1.31,1
34abd5a5-a54a-456d-ae9e-e6524a01270b,Laptop Model B,Offline,1,69.89,82.31,33.06,Dell,Intel Core i7,17,50,3,NVIDIA GeForce GTX 1650,Yes,No,No,1.98,1
4d49d618-a482-4c5e-bc6e-db101fa3a9bc,Laptop Model C,Offline,0,70.66,53.16,64.23,Lenovo,AMD Ryzen 7,15,70,3,NVIDIA GeForce GTX 1650,Yes,No,No,2.2,0
ddad269f-7578-461c-b18c-33ea9574134d,Laptop Model A,Offline,0,90.27,75.64,43.49,Dell,Intel Core i5,13,50,2,Integrated Graphics,Yes,Yes,Yes,1.48,1
23ec8091-972d-4bca-b7ff-e21ae64dc880,Laptop Model B,Active,1,10.58,32.36,20.71,HP,Intel Core i7,14,70,4,Integrated Graphics,Yes,No,Yes,1.61,1
ff29cfbb-af73-4fa4-96b5-7e78e1404329,Laptop Model A,Offline,0,81.48,21.77,65.6,Dell,AMD Ryzen 7,15,60,2,NVIDIA GeForce GTX 1650,No,No,No,1.9,1
aec688af-422e-47a3-adb3-4326bc64ee56,Laptop Model A,Active,0,67.45,33.41,64.93,Dell,Intel Core i5,14,50,4,Integrated Graphics,No,Yes,No,1.38,0
fcae43fa-0423-4adf-bc71-dfdbdf1adb6c,Laptop Model B,Offline,1,53.53,83.45,63.9,Dell,AMD Ryzen 7,17,40,4,NVIDIA GeForce GTX 1650,No,No,Yes,2.19,1
b68a1f21-fc38-4ed1-9539-19cf7b993489,Laptop Model B,Active,0,20.99,24.88,83.21,Lenovo,Intel Core i5,15,60,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.93,0
15bb8fd1-e0a0-4d0e-992d-e461d1fb59c5,Laptop Model C,Offline,1,16.62,37.0,38.27,Dell,AMD Ryzen 7,14,40,2,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,2.01,1
8628e0c3-28f7-445d-bd86-403a4d50780b,Laptop Model A,Active,1,88.46,93.13,57.7,HP,Intel Core i7,14,50,4,Integrated Graphics,Yes,No,Yes,1.91,1
6e874b9d-e029-4ca3-a524-e73d08f69ddb,Laptop Model B,Active,0,69.4,38.01,46.28,Lenovo,AMD Ryzen 7,17,50,2,Integrated Graphics,No,No,Yes,2.4,0
51d50b50-b5ed-4163-9d40-56ebde480e19,Laptop Model A,Active,1,88.87,17.0,82.13,Dell,AMD Ryzen 7,17,60,3,NVIDIA GeForce GTX 1650,No,Yes,No,1.15,1
03fabfc9-2904-4c27-80b1-701ab16270cd,Laptop Model A,Offline,1,73.78,33.33,15.87,HP,Intel Core i5,17,50,4,Integrated Graphics,No,No,Yes,1.1,1
b6ae146f-f615-4044-b7f0-dca471b26d3c,Laptop Model B,Offline,1,21.95,48.9,32.46,HP,AMD Ryzen 7,13,40,3,Integrated Graphics,Yes,Yes,No,1.39,1
ebff7bfe-00cc-4079-844e-20966685c728,Laptop Model B,Offline,0,57.34,86.93,24.36,Dell,Intel Core i7,14,70,4,Integrated Graphics,Yes,No,No,2.24,1
f0504582-9392-470e-974a-6e5664267e22,Laptop Model C,Active,1,65.1,79.47,67.07,HP,Intel Core i5,14,70,3,NVIDIA GeForce GTX 1650,Yes,No,No,2.32,1
1e479b80-ca30-467e-b9b6-13c18d45df3b,Laptop Model A,Active,1,23.71,85.97,69.88,Dell,AMD Ryzen 7,14,70,4,NVIDIA GeForce GTX 1650,Yes,No,No,1.93,1
2a4b161c-2096-478c-880d-8c5570d711b0,Laptop Model A,Active,1,62.73,50.69,73.7,Dell,Intel Core i7,15,70,2,Integrated Graphics,No,Yes,Yes,1.6,1
e38db72c-69e4-469b-bef5-8377e46c9c23,Laptop Model C,Active,1,87.04,16.51,26.94,HP,AMD Ryzen 7,14,50,4,Integrated Graphics,Yes,Yes,Yes,1.68,1
55075076-307f-4ce2-ad0d-541057b62f9b,Laptop Model A,Offline,0,54.03,75.48,76.49,HP,AMD Ryzen 7,14,50,4,Integrated Graphics,Yes,Yes,No,2.47,0
b506b015-4f99-4f7a-91e8-f7b7dae23a83,Laptop Model C,Active,1,49.26,93.1,43.42,Asus,AMD Ryzen 7,17,60,4,NVIDIA GeForce GTX 1650,No,Yes,No,1.15,1
2ae61db2-8fb5-48a0-be09-604afe749ba6,Laptop Model A,Offline,1,11.42,65.33,35.61,Dell,Intel Core i5,17,40,3,Integrated Graphics,Yes,Yes,Yes,1.36,1
8a7962bf-9bc5-4094-a496-84b97fc5257b,Laptop Model C,Active,1,57.05,15.07,25.43,Asus,Intel Core i7,13,40,2,Integrated Graphics,Yes,No,Yes,1.17,1
eb05a7c3-e7cc-4a1f-8fed-21a4693ea451,Laptop Model A,Offline,1,64.81,65.67,48.66,Dell,AMD Ryzen 7,14,50,3,Integrated Graphics,No,No,Yes,1.58,1
97313d6c-bce6-45cb-b556-770f792d9ff8,Laptop Model B,Offline,1,54.15,78.88,83.73,HP,Intel Core i5,15,40,4,NVIDIA GeForce GTX 1650,Yes,No,No,1.29,1
9c3362fb-91f2-4810-a653-fab2c9cfcf9f,Laptop Model B,Active,0,64.53,66.92,62.89,Asus,Intel Core i7,13,50,3,Integrated Graphics,Yes,No,Yes,1.4,0
bbf9aaf9-f3d3-44bb-b4ee-d4d99caa2cc7,Laptop Model C,Active,0,49.86,60.84,40.24,Dell,AMD Ryzen 7,14,70,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.64,0
c918b7cd-16cb-4823-b4e8-ed4f0b3de7ad,Laptop Model B,Offline,1,14.05,20.3,19.58,HP,AMD Ryzen 7,17,70,3,Integrated Graphics,No,No,Yes,1.5,1
3de5ee2d-802e-4dc6-adde-1a667ba74b3a,Laptop Model B,Active,1,13.67,65.97,20.41,Dell,AMD Ryzen 7,17,70,2,Integrated Graphics,Yes,Yes,No,2.33,1
258079dd-dc3c-4bc3-8201-8bf6b8fcc373,Laptop Model B,Active,0,53.62,17.19,65.83,Dell,AMD Ryzen 7,14,40,4,Integrated Graphics,No,No,No,1.54,0
8ba9f886-f2a6-4c99-ae88-9eb7590f5f51,Laptop Model A,Active,1,41.09,51.39,46.33,HP,Intel Core i5,15,40,3,Integrated Graphics,No,Yes,No,1.66,1
fdd63597-cb7e-4ac5-a47f-0497b59e233d,Laptop Model B,Active,1,40.83,72.89,30.59,Lenovo,Intel Core i5,14,70,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.49,1
353b7dc4-ed33-4e04-a0c4-d334df82b261,Laptop Model A,Offline,0,13.8,93.8,75.53,Lenovo,AMD Ryzen 7,14,60,2,Integrated Graphics,Yes,No,No,1.68,1
493c601a-49c5-4583-9c3f-6ba94f18f52e,Laptop Model C,Offline,1,47.11,65.0,71.21,Lenovo,AMD Ryzen 7,17,70,3,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.82,1
8f9861cb-2ed6-4dab-a79b-bc92cab36e22,Laptop Model C,Active,1,45.43,83.73,30.36,Asus,Intel Core i5,14,40,3,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.58,1
3ce4c822-5cea-40b3-b9d2-dfd66b1310f1,Laptop Model A,Offline,1,46.53,24.49,51.29,HP,Intel Core i5,15,70,2,Integrated Graphics,Yes,No,No,2.15,1
43de3455-e3c3-4eae-8127-68426c95538c,Laptop Model A,Active,0,62.16,15.12,54.04,Asus,Intel Core i7,13,40,4,NVIDIA GeForce GTX 1650,Yes,Yes,No,2.22,0
81adbd26-e2e2-454b-a94c-867dfc2f2daa,Laptop Model B,Active,0,55.81,92.04,59.29,Dell,AMD Ryzen 7,17,50,3,Integrated Graphics,No,Yes,Yes,1.29,1
9d52a353-583a-4d1c-9859-5632446a58b8,Laptop Model B,Offline,1,73.15,26.25,89.68,Dell,Intel Core i5,15,50,3,Integrated Graphics,No,Yes,Yes,1.83,1
888fd4b9-e536-40df-9d98-af89085a95ed,Laptop Model A,Offline,1,46.94,74.98,12.37,Lenovo,Intel Core i7,15,60,2,Integrated Graphics,No,Yes,Yes,1.65,1
7c40c0c6-11f2-46f2-8e00-7afe1e807761,Laptop Model C,Offline,1,38.59,76.62,63.04,HP,Intel Core i5,13,50,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.04,1
e58f1b60-d857-4288-b1f8-8cd7944f2b89,Laptop Model A,Offline,1,94.26,67.84,75.83,Asus,Intel Core i7,15,70,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,2.04,1
c3699ea1-bdee-4e71-9ccb-ab411caaec17,Laptop Model C,Active,0,45.16,59.0,63.74,Dell,AMD Ryzen 7,13,50,2,NVIDIA GeForce GTX 1650,No,Yes,No,1.81,0
9c5ea395-d978-4ae6-abf7-e8a449276bc8,Laptop Model B,Active,1,27.61,40.42,84.29,Lenovo,AMD Ryzen 7,15,50,2,NVIDIA GeForce GTX 1650,No,No,Yes,1.16,1
0f6941a1-002a-44d1-83a7-dcbb7b18885d,Laptop Model C,Active,0,11.72,20.66,16.3,HP,Intel Core i7,17,40,2,Integrated Graphics,Yes,No,No,1.66,0
45da42c2-4371-4e80-ae2d-30aa873cb3b2,Laptop Model C,Active,0,52.65,53.14,64.17,Asus,Intel Core i7,14,60,4,Integrated Graphics,Yes,Yes,No,2.07,0
8fd0f93b-7d5f-42d0-a179-84a28dd31bc3,Laptop Model A,Active,1,11.37,18.09,15.09,Dell,AMD Ryzen 7,14,40,3,Integrated Graphics,Yes,Yes,Yes,1.81,1
530140a3-0b6b-4dfd-8e8d-383a33dcdbc5,Laptop Model B,Active,0,33.85,49.91,87.35,Asus,AMD Ryzen 7,15,40,3,Integrated Graphics,No,No,Yes,2.0,0
074e3773-a857-45b0-abc5-7f3124895829,Laptop Model B,Offline,1,54.63,45.63,56.55,Dell,Intel Core i5,17,70,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.69,1
077d381e-d078-4dc5-9c3b-ce886f1e7aae,Laptop Model A,Offline,0,60.58,85.88,24.42,Dell,Intel Core i5,14,50,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.12,1
7d1da725-feeb-457e-9f9e-9b2f802af49b,Laptop Model A,Offline,0,57.97,34.19,41.78,Asus,Intel Core i5,13,60,4,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.38,0
5ce09bb4-9f87-4444-9928-2433b9bf4da0,Laptop Model B,Offline,0,64.57,43.88,45.28,HP,AMD Ryzen 7,14,50,4,Integrated Graphics,No,No,Yes,2.42,0
c5de15c8-2483-495d-9da8-d976d417d28a,Laptop Model C,Active,1,36.62,13.66,88.05,Asus,AMD Ryzen 7,17,50,4,Integrated Graphics,No,Yes,Yes,1.56,1
1cf9ce9a-22d6-4b07-8aec-d80161a838bb,Laptop Model C,Active,0,45.43,62.26,10.82,HP,AMD Ryzen 7,17,60,2,Integrated Graphics,No,Yes,No,1.31,0
7bec3caa-d299-4846-ab4e-01a24270b933,Laptop Model B,Active,0,77.61,73.41,26.41,Dell,Intel Core i7,13,40,3,Integrated Graphics,Yes,Yes,Yes,1.67,0
490ffc44-00e2-4aaf-acc0-05396de33746,Laptop Model C,Offline,1,18.53,85.4,17.14,HP,Intel Core i5,13,70,2,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.12,1
6a72d4f0-f258-4b3c-952b-8fec234e5759,Laptop Model A,Active,1,20.71,57.72,54.75,Lenovo,Intel Core i5,15,50,3,Integrated Graphics,No,No,No,2.43,1
12870a0a-0f55-42e7-8ddb-2bfec07cf0af,Laptop Model A,Offline,1,55.8,53.51,81.66,HP,Intel Core i5,15,70,3,Integrated Graphics,No,Yes,No,1.56,1
80761a3e-d104-49e2-8f7b-0ead1a8ca8a1,Laptop Model C,Active,1,82.95,65.11,35.15,Asus,Intel Core i7,14,60,3,Integrated Graphics,No,Yes,Yes,2.25,1
699a1cca-b034-403a-aca1-0af04c6a15e2,Laptop Model B,Offline,0,53.03,89.14,59.48,Lenovo,Intel Core i5,14,70,4,NVIDIA GeForce GTX 1650,No,No,No,1.66,1
52a188b3-8511-4f05-9cbe-24a73e153189,Laptop Model B,Active,1,80.54,49.89,57.14,HP,AMD Ryzen 7,13,50,3,Integrated Graphics,No,Yes,No,2.14,1
b0b6f813-a55b-40fe-acfe-1fe97918aae4,Laptop Model A,Active,1,76.82,11.76,52.01,Dell,Intel Core i5,15,40,2,Integrated Graphics,No,Yes,No,1.4,1
ad95108d-fd39-4c41-9ddc-9950367fa3e1,Laptop Model C,Active,0,19.83,82.29,14.3,Asus,Intel Core i7,13,70,4,Integrated Graphics,No,Yes,Yes,1.52,1
8c82a906-0c0e-4d01-b188-1e93d12a5104,Laptop Model A,Offline,1,12.66,94.81,39.04,HP,Intel Core i7,17,70,2,Integrated Graphics,Yes,No,Yes,1.84,1
f15c2d57-456e-483f-99aa-2bf974b9d598,Laptop Model C,Offline,0,23.11,36.77,78.82,Lenovo,Intel Core i7,13,60,2,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.97,0
a0992b38-dba1-4840-a4eb-03de29ed302e,Laptop Model C,Offline,0,73.05,36.61,44.72,Lenovo,AMD Ryzen 7,15,60,3,Integrated Graphics,No,No,No,1.11,0
6543bdf5-23c2-478a-a9dc-8ceee323cdb4,Laptop Model C,Offline,0,25.78,31.63,16.55,Lenovo,Intel Core i5,14,50,3,Integrated Graphics,Yes,Yes,Yes,1.8,0
7300c5eb-c2a2-4979-9dcb-2dd45e53535b,Laptop Model C,Offline,1,89.65,26.67,27.06,Dell,AMD Ryzen 7,15,40,4,Integrated Graphics,No,Yes,No,1.48,1
